FLOWNAME;JOBNAME;NONSTANDART_JOB;TRANSFORMNAME;TRANSFORMORDER;SOURCETABLENAMEFULL;SOURCECOLUMNNAMEFULL;SRC_CLMN_TYPE;SRC_CLMN_LENGHT;TARGETTABLENAMEFULL;TARGETCOLUMNNAMEFULL;TRG_CLMN_TYPE;TRG_CLMN_LENGHT;COLUMNTRANSFORM;STOREDTEXT
DWHDDS_265_990_Stream_BGL_Target;"201_65_51_Stage_BGL_GL_IFXCCCTP_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.BGL_GL_IFXCCCTP_FULL;WORK_STG.BGL_GL_IFXCCCTP_FULL.ETL_EXTRACT_ID;N;8;ETL_STG.BGL_GL_IFXCCCTP_FULL;ETL_STG.BGL_GL_IFXCCCTP_FULL.ETL_EXTRACT_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.ID;N;8;W1QTZB0K;W1QTZB0K.ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.ETL_RESOURCE_ID;N;8;W1QTZB0K;W1QTZB0K.ETL_RESOURCE_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.SOURCE_SYSTEM_CD;C;3;W1QTZB0K;W1QTZB0K.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.TS;N;8;W1QTZB0K;W1QTZB0K.TS;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.PST_TAB;C;1;W1QTZB0K;W1QTZB0K.PST_TAB;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.POD;N;8;W1QTZB0K;W1QTZB0K.POD;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Extract;2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.ETL_EXTRACT_ID;N;8;W1QTZB0K;W1QTZB0K.ETL_EXTRACT_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.ETL_EXTRACT_ID;N;8;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.ETL_EXTRACT_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.TS;N;8;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.TS;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.POD;N;8;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.POD;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.PST_TAB;C;1;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.PST_TAB;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.ID;N;8;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.ETL_RESOURCE_ID;N;8;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.ETL_RESOURCE_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_52_Stage_BGL_V_GLVD_PSTD_ARCH";0;Многопоточное размещение выгрузки в архив;3;W1QTZB0K;W1QTZB0K.SOURCE_SYSTEM_CD;C;3;ETL_STG.V_GLVD_PSTD_ARCH;ETL_STG.V_GLVD_PSTD_ARCH.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Получить порцию из архива;2;ETL_STG.REVALEXCL_ARCH;ETL_STG.REVALEXCL_ARCH.BSAACID;C;20;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.BSAACID;C;20;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Получить порцию из архива;2;ETL_STG.REVALEXCL_ARCH;ETL_STG.REVALEXCL_ARCH.SOURCE_SYSTEM_CD;C;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Получить порцию из архива;2;ETL_STG.REVALEXCL_ARCH;ETL_STG.REVALEXCL_ARCH.DATTO;N;8;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.DATTO;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Получить порцию из архива;2;ETL_STG.REVALEXCL_ARCH;ETL_STG.REVALEXCL_ARCH.DAT;N;8;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.DAT;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Получить порцию из архива;2;ETL_STG.REVALEXCL_ARCH;ETL_STG.REVALEXCL_ARCH.ETL_RESOURCE_ID;N;8;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.ETL_RESOURCE_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.DAT;N;8;ETL_STG.REVALEXCL_FULL;ETL_STG.REVALEXCL_FULL.DAT;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.BSAACID;C;20;ETL_STG.REVALEXCL_FULL;ETL_STG.REVALEXCL_FULL.BSAACID;C;20;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.SOURCE_SYSTEM_CD;C;3;ETL_STG.REVALEXCL_FULL;ETL_STG.REVALEXCL_FULL.SOURCE_SYSTEM_CD;C;3;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.DATTO;N;8;ETL_STG.REVALEXCL_FULL;ETL_STG.REVALEXCL_FULL.DATTO;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.ETL_RESOURCE_ID;N;8;ETL_STG.REVALEXCL_FULL;ETL_STG.REVALEXCL_FULL.ETL_RESOURCE_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"201_65_85_Stage_BGL_REVALEXCL_FULL";0;Разместить таблицу в хранилище;3;WORK_STG.REVALEXCL_FULL;WORK_STG.REVALEXCL_FULL.ETL_AVAILABLE_DTTM;N;8;ETL_STG.REVALEXCL_FULL;ETL_STG.REVALEXCL_FULL.ETL_AVAILABLE_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Ресурсы;2;ETL_SYS.ETL_RESOURCE;ETL_SYS.ETL_RESOURCE.RESOURCE_ID;N;8;actual_arch;actual_arch.RESOURCE_ID;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Ресурсы;2;ETL_SYS.ETL_RESOURCE;ETL_SYS.ETL_RESOURCE.RESOURCE_CD;C;32;actual_arch;actual_arch.RESOURCE_CD;C;32;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Extract;3;actual_arch;actual_arch.available_dttm;N;8;W46Y5CEP;W46Y5CEP.available_dttm;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Extract;3;actual_arch;actual_arch.version_id;N;8;W46Y5CEP;W46Y5CEP.version_id;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Extract;3;actual_arch;actual_arch.RESOURCE_ID;N;8;W46Y5CEP;W46Y5CEP.RESOURCE_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Extract;3;actual_arch;actual_arch.RESOURCE_CD;C;32;W46Y5CEP;W46Y5CEP.RESOURCE_CD;C;32;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.TERM;N;8;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.Term;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_ACC_ARCH;ETL_STG.BGL_ACC_ARCH.BRCA;C;3;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.BRCA;C;3;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.PSAV;C;1;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.PSAV;C;1;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.ACID;C;20;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.ACID;C;20;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.REV_FL;C;1;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.REV_FL;C;1;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.ACC2;C;5;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.ACC2;C;5;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.BASE_REF_NO;C;105;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.BASE_REF_NO;C;105;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_PREV";1;Формируем набор счетов;5;ETL_STG.BGL_GL_ACC_ARCH;ETL_STG.BGL_GL_ACC_ARCH.RLNTYPE;C;1;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.RLNTYPE;C;1;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Ресурсы;2;ETL_SYS.ETL_RESOURCE;ETL_SYS.ETL_RESOURCE.RESOURCE_ID;N;8;actual_arch;actual_arch.RESOURCE_ID;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Ресурсы;2;ETL_SYS.ETL_RESOURCE;ETL_SYS.ETL_RESOURCE.RESOURCE_CD;C;32;actual_arch;actual_arch.RESOURCE_CD;C;32;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Генерация правил BK;3;ETL_SYS.ETL_BK;ETL_SYS.ETL_BK.BK_FORMAT_TXT;C;100;etl_bk;etl_bk.BK_FORMAT_TXT;C;100;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Генерация правил BK;3;ETL_SYS.ETL_BK;ETL_SYS.ETL_BK.BK_COLUMN_LIST_TXT;C;200;etl_bk;etl_bk.BK_COLUMN_LIST_TXT;C;200;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Генерация правил BK;3;ETL_SYS.ETL_BK;ETL_SYS.ETL_BK.BK_FIELD_NM;C;32;etl_bk;etl_bk.BK_FIELD_NM;C;32;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Генерация правил BK;3;ETL_SYS.ETL_BK;ETL_SYS.ETL_BK.BK_CD;C;32;etl_bk;etl_bk.BK_CD;C;32;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.IRB_SRC_ACCOUNT_ID;N;8;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.IRB_SRC_ACCOUNT_ID;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.OPEN_DT;N;8;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.open_dt;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.IRB_DEAL_SRC_REFERENCE_TXT;C;8;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.IRB_DEAL_SRC_REFERENCE_TXT;C;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.IRB_SRC_ACCOUNT_ID;N;8;WORK_IA.GL_ACCOUNT_INST_SNAP_BK;WORK_IA.GL_ACCOUNT_INST_SNAP_BK.IRB_SRC_ACCOUNT_ID;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.Term;N;8;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.Term;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.GL_ACCOUNT_NM;C;255;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.GL_ACCOUNT_NM;C;255;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.CLOSE_DT;N;8;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.close_dt;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.IRB_DEAL_SRC_ACCOUNT_ID;C;20;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.IRB_DEAL_SRC_ACCOUNT_ID;C;20;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.INST_SRC_ID;C;20;WORK_IA.GL_ACCOUNT_INST_SNAP_BK;WORK_IA.GL_ACCOUNT_INST_SNAP_BK.INST_SRC_ID;C;20;;
DWHDDS_265_990_Stream_BGL_Target;"230_555_91_Transform_1_GL_ACCOUNT_OPTIMIZED_T1";0;Расчет BK+RK;4;WORK_IA.GL_ACCOUNT_T1;WORK_IA.GL_ACCOUNT_T1.IRB_SUBDEAL_SRC_ACCOUNT_ID;C;20;WORK_IA.GL_ACCOUNT_RK;WORK_IA.GL_ACCOUNT_RK.IRB_SUBDEAL_SRC_ACCOUNT_ID;C;20;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_80_Generate_Bk_GL_ACC_TRN_X_IRB_PMNT_FXT_BK";1;;4;;;C;23;;;C;23;;IRB_PAYMENT_BGL = FXT_||PREF
DWHDDS_265_990_Stream_BGL_Target;"237_555_93_Generate_Bk_GL_ACCOUNT_TRANSACTION_OPT";1;Расчет BK+RK;4;ETL_IA.GL_ACCOUNT_INST_SNAP;ETL_IA.GL_ACCOUNT_INST_SNAP.IRB_SRC_ACCOUNT_ID;N;8;WORK_IA.GL_ACCOUNT_TRANSACTION_RK;WORK_IA.GL_ACCOUNT_TRANSACTION_RK.IRB_SRC_ACCOUNT_ID;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_93_Generate_Bk_GL_ACCOUNT_TRANSACTION_OPT";1;Расчет BK+RK;4;WORK_STG.V_GLVD_PST;WORK_STG.V_GLVD_PST.IRB_TRANREAL_DTTM;N;8;WORK_IA.GL_ACCOUNT_TRANSACTION_RK;WORK_IA.GL_ACCOUNT_TRANSACTION_RK.IRB_TRANREAL_DTTM;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_93_Generate_Bk_GL_ACCOUNT_TRANSACTION_OPT";1;Расчет BK+RK;4;ETL_IA.GL_ACCOUNT_INST_SNAP;ETL_IA.GL_ACCOUNT_INST_SNAP.IRB_SRC_ACCOUNT_ID;N;8;WORK_IA.GL_ACCOUNT_TRANSACTION_RK_REMOVE;WORK_IA.GL_ACCOUNT_TRANSACTION_RK_REMOVE.IRB_SRC_ACCOUNT_ID;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_93_Generate_Bk_GL_ACCOUNT_TRANSACTION_OPT";1;Расчет BK+RK;4;ETL_IA.GL_ACCOUNT_INST_SNAP;ETL_IA.GL_ACCOUNT_INST_SNAP.GL_ACCOUNT_ID;C;64;ETL_IA.GL_ACCOUNT_BK_RK;ETL_IA.GL_ACCOUNT_BK_RK.GL_ACCOUNT_ID;C;64;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_93_Generate_Bk_GL_ACCOUNT_TRANSACTION_OPT";1;Расчет BK+RK;4;ETL_IA.INTERNAL_ORG_BK_BK_SNAP;ETL_IA.INTERNAL_ORG_BK_BK_SNAP.FINANCIAL_UNIT_ID;C;32;ETL_IA.FINANCIAL_UNIT_BK_RK;ETL_IA.FINANCIAL_UNIT_BK_RK.FINANCIAL_UNIT_ID;C;32;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_93_Generate_Bk_GL_ACCOUNT_TRANSACTION_OPT";1;Расчет BK+RK;4;WORK_STG.V_GLVD_PST;WORK_STG.V_GLVD_PST.IRB_TRANREAL_DTTM;N;8;WORK_IA.GL_ACCOUNT_TRANSACTION_RK_REMOVE;WORK_IA.GL_ACCOUNT_TRANSACTION_RK_REMOVE.IRB_TRANREAL_DTTM;N;8;;
DWHDDS_265_990_Stream_BGL_Target;"237_555_94_Generate_Bk_GL_ACCOUNT_CHNG_OPT";1;Расчет BK+RK;3;ETL_IA.GL_ACCOUNT_INST_SNAP;ETL_IA.GL_ACCOUNT_INST_SNAP.IRB_SRC_ACCOUNT_ID;N;8;WORK_IA.GL_ACCOUNT_CHNG_RK;WORK_IA.GL_ACCOUNT_CHNG_RK.IRB_SRC_ACCOUNT_ID;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_94_Generate_Bk_GL_ACCOUNT_CHNG_OPT";1;Расчет BK+RK;3;ETL_IA.GL_ACCOUNT_INST_SNAP;ETL_IA.GL_ACCOUNT_INST_SNAP.GL_ACCOUNT_ID;C;64;ETL_IA.GL_ACCOUNT_BK_RK;ETL_IA.GL_ACCOUNT_BK_RK.GL_ACCOUNT_ID;C;64;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;"""Генерация"" RK";2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.POD;N;8;W2J2WBCK;W2J2WBCK.VALUE_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;"""Генерация"" RK";2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.ID;N;8;W2J2WBCK;W2J2WBCK.GL_ACCOUNT_TRANSACTION_RK;N;8;DERIVED;[0]+&gl_account_transaction_start_rk
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;"""Генерация"" RK";2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.TS;N;8;W2J2WBCK;W2J2WBCK.TS;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;"""Генерация"" RK";2;WORK_STG.V_GLVD_PSTD_FULL;WORK_STG.V_GLVD_PSTD_FULL.PST_TAB;C;1;W2J2WBCK;W2J2WBCK.PST_TAB;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;Table Loader;3;W2J2WBCK;W2J2WBCK.PROCESSED_DTTM;N;8;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK.PROCESSED_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;Table Loader;3;W2J2WBCK;W2J2WBCK.GL_ACCOUNT_TRANSACTION_RK;N;8;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK.GL_ACCOUNT_TRANSACTION_RK;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;Table Loader;3;W2J2WBCK;W2J2WBCK.TS;N;8;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK.TS;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;Table Loader;3;W2J2WBCK;W2J2WBCK.VALUE_DTTM;N;8;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK.VALUE_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_96_Generate_Bk_GL_ACCOUNT_TRANSACTION_REMOVE";0;Table Loader;3;W2J2WBCK;W2J2WBCK.PST_TAB;C;1;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK;WORK_IA.GL_ACC_TRANSACTION_REMOVE_TS_RK.PST_TAB;C;1;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_98_Generate_Bk_GL_ACCOUNT_TYPE_BK";1;Join;3;WORK_STG.BGL_GL_ACTNAME_FULL;WORK_STG.BGL_GL_ACTNAME_FULL.ACCTYPE;C;10;W1TYQ2FG;W1TYQ2FG.ACCTYPE;C;10;DERIVED;put(input([0],9.),z11.)
DWHDDS_265_990_Stream_BGL_Target;"237_555_98_Generate_Bk_GL_ACCOUNT_TYPE_BK";1;Join;3;WORK_STG.BGL_GL_ACTNAME_FULL;WORK_STG.BGL_GL_ACTNAME_FULL.ETL_AVAILABLE_DTTM;N;8;W1TYQ2FG;W1TYQ2FG.VALID_FROM_DTTM;N;8;ONETOONE;
DWHDDS_265_990_Stream_BGL_Target;"237_555_98_Generate_Bk_GL_ACCOUNT_TYPE_BK";1;Join;3;WORK_STG.GL_ACT1_FULL;WORK_STG.GL_ACT1_FULL.NAME;C;255;W1TYQ2FG;W1TYQ2FG.GL_ACCT_SECTION_NM;C;255;ONETOONE;
